image_idx,image_name,image_path,global_top1_same,global_base_top1_neuron,global_base_top1_act,global_lora_top1_neuron,global_lora_top1_act,global_base_top5,global_base_top5_acts,global_lora_top5,global_lora_top5_acts,global_top5_overlap,global_top5_overlap,global_unique_to_base,global_unique_to_lora,patch88_top1_same,patch88_base_top1_neuron,patch88_base_top1_act,patch88_lora_top1_neuron,patch88_lora_top1_act,patch88_base_top5,patch88_base_top5_acts,patch88_lora_top5,patch88_lora_top5_acts,patch88_top5_overlap,patch88_top5_overlap,patch88_unique_to_base,patch88_unique_to_lora,patch88_l2_diff,patch88_max_abs_diff,patch88_mean_abs_diff,patch88_changed1_neuron,patch88_changed1_base,patch88_changed1_lora,patch88_changed1_delta,patch88_changed2_neuron,patch88_changed2_base,patch88_changed2_lora,patch88_changed2_delta,patch88_changed3_neuron,patch88_changed3_base,patch88_changed3_lora,patch88_changed3_delta,patch88_changed4_neuron,patch88_changed4_base,patch88_changed4_lora,patch88_changed4_delta,patch88_changed5_neuron,patch88_changed5_base,patch88_changed5_lora,patch88_changed5_delta
20,Abyssinian_117.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_117.jpg,False,38459,20.995,2099,22.0876,"[38459, 2099, 4594, 41801, 33331]","[20.995, 20.9727, 15.1802, 12.8761, 8.3983]","[2099, 38459, 4594, 41801, 33331]","[22.0876, 21.8445, 16.0865, 14.108, 8.8138]",5,5,[],[],False,6690,1.6082,38515,1.5577,"[6690, 38515, 41838, 25790, 34321]","[1.6082, 1.5581, 1.357, 1.1874, 1.1123]","[38515, 6690, 41838, 25790, 34321]","[1.5577, 1.4762, 1.1617, 1.1336, 1.1107]",5,5,[],[],0.5954,0.1953,0.000148,41838,1.357,1.1617,0.1953,8266,0.6676,0.4817,0.1859,3889,0.4125,0.2801,0.1324,6690,1.6082,1.4762,0.132,23127,0.0,0.1066,0.1066
21,Abyssinian_118.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_118.jpg,True,38459,20.1216,38459,20.0687,"[38459, 2099, 4594, 41801, 33331]","[20.1216, 19.7723, 14.0114, 11.2848, 8.3238]","[38459, 2099, 4594, 41801, 33331]","[20.0687, 19.6659, 13.8192, 11.0943, 8.3391]",5,5,[],[],True,38515,1.923,38515,1.9301,"[38515, 41838, 25790, 34321, 6690]","[1.923, 1.5301, 1.3654, 1.1615, 1.0917]","[38515, 25790, 41838, 34321, 6690]","[1.9301, 1.3438, 1.3117, 1.179, 1.0515]",5,5,[],[],0.7323,0.2185,0.000214,41838,1.5301,1.3117,0.2185,35949,0.1427,0.3363,0.1935,35077,0.0836,0.2599,0.1764,28815,0.0685,0.2313,0.1628,23242,0.1978,0.0733,0.1245
22,Abyssinian_119.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_119.jpg,True,2099,21.7289,2099,21.8429,"[2099, 38459, 4594, 41801, 33331]","[21.7289, 21.4909, 15.7754, 13.6056, 8.8628]","[2099, 38459, 4594, 41801, 33331]","[21.8429, 21.5849, 15.7649, 13.7092, 8.9204]",5,5,[],[],True,38515,1.7971,38515,1.8122,"[38515, 41838, 34321, 23381, 8266]","[1.7971, 1.7749, 1.2351, 1.1878, 0.904]","[38515, 41838, 34321, 23381, 29767]","[1.8122, 1.6061, 1.2679, 1.1741, 0.8713]",4,4,[8266],[29767],0.3553,0.1688,8.6e-05,41838,1.7749,1.6061,0.1688,29676,0.4006,0.3363,0.0643,44270,0.1969,0.1455,0.0514,40919,0.1844,0.2344,0.0501,3889,0.1707,0.2199,0.0492
23,Abyssinian_12.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_12.jpg,True,2099,20.9094,2099,21.3187,"[2099, 38459, 4594, 41801, 33331]","[20.9094, 20.8022, 15.9045, 12.8095, 8.5425]","[2099, 38459, 4594, 41801, 33331]","[21.3187, 21.1187, 16.2183, 13.256, 8.7225]",5,5,[],[],False,48627,1.343,38515,1.2393,"[48627, 38515, 25770, 32901, 9889]","[1.343, 1.1947, 1.09, 1.0481, 0.7389]","[38515, 48627, 25770, 32901, 25790]","[1.2393, 1.1603, 0.9829, 0.9555, 0.7807]",4,4,[9889],[25790],0.7476,0.2338,0.000179,9889,0.7389,0.5051,0.2338,30911,0.2878,0.0989,0.1889,48627,1.343,1.1603,0.1828,23390,0.2157,0.0593,0.1564,30308,0.0,0.1353,0.1353
24,Abyssinian_120.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_120.jpg,True,38459,19.4049,38459,19.6548,"[38459, 2099, 4594, 41801, 39589]","[19.4049, 19.2307, 14.271, 11.1877, 7.8548]","[38459, 2099, 4594, 41801, 33331]","[19.6548, 19.544, 14.4794, 11.4956, 7.929]",4,4,[39589],[33331],True,38515,1.7881,38515,1.7745,"[38515, 37446, 25790, 34321, 29095]","[1.7881, 1.2483, 1.2112, 1.0306, 0.956]","[38515, 25790, 37446, 34321, 29095]","[1.7745, 1.1949, 1.1893, 1.0622, 0.9667]",5,5,[],[],0.3114,0.0591,7.9e-05,37446,1.2483,1.1893,0.0591,19794,0.3712,0.4252,0.054,30071,0.0743,0.128,0.0536,35033,0.1524,0.2041,0.0517,510,0.0182,0.0698,0.0516
25,Abyssinian_121.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_121.jpg,True,2099,22.3898,2099,22.6938,"[2099, 38459, 4594, 41801, 33331]","[22.3898, 21.8925, 16.7871, 14.4653, 9.0132]","[2099, 38459, 4594, 41801, 33331]","[22.6938, 22.2042, 16.8957, 14.6721, 9.22]",5,5,[],[],True,38515,1.7403,38515,1.7502,"[38515, 41838, 25790, 34321, 29095]","[1.7403, 1.4029, 1.1789, 1.0206, 0.8405]","[38515, 41838, 25790, 34321, 29095]","[1.7502, 1.4467, 1.2391, 1.0574, 0.857]",5,5,[],[],0.6105,0.2055,0.000149,31230,0.2914,0.0859,0.2055,34151,0.3526,0.1921,0.1605,20516,0.6205,0.4963,0.1243,23677,0.1918,0.0753,0.1165,23127,0.657,0.7703,0.1133
26,Abyssinian_122.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_122.jpg,True,2099,20.8696,2099,20.8562,"[2099, 38459, 4594, 41801, 8403]","[20.8696, 20.4055, 16.3765, 12.5872, 8.8959]","[2099, 38459, 4594, 41801, 8403]","[20.8562, 20.431, 16.2678, 12.534, 8.6485]",5,5,[],[],True,25790,1.5747,25790,1.5295,"[25790, 30295, 38515, 33798, 34321]","[1.5747, 1.4324, 1.3356, 1.1068, 1.0579]","[25790, 30295, 38515, 33798, 34321]","[1.5295, 1.4745, 1.3381, 1.1871, 1.118]",5,5,[],[],0.6599,0.1675,0.000184,6482,0.6528,0.4853,0.1675,42095,0.4277,0.5405,0.1129,30400,0.1216,0.0152,0.1064,33856,0.2242,0.1241,0.1001,48862,0.2004,0.1004,0.1
27,Abyssinian_123.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_123.jpg,False,38459,21.6941,2099,22.4334,"[38459, 2099, 4594, 41801, 33331]","[21.6941, 21.6842, 15.7665, 13.3201, 9.0565]","[2099, 38459, 4594, 41801, 33331]","[22.4334, 22.2486, 16.4518, 14.1701, 9.332]",5,5,[],[],True,38515,1.4943,38515,1.4866,"[38515, 25790, 41838, 34321, 20516]","[1.4943, 1.3062, 1.2644, 0.7803, 0.5845]","[38515, 25790, 41838, 34321, 23127]","[1.4866, 1.3226, 1.1, 0.7994, 0.5919]",4,4,[20516],[23127],0.3955,0.1644,7.5e-05,41838,1.2644,1.1,0.1644,23390,0.3817,0.2398,0.1419,23127,0.4572,0.5919,0.1347,27169,0.1294,0.0605,0.0689,6466,0.1834,0.1222,0.0612
28,Abyssinian_124.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_124.jpg,True,38459,19.4676,38459,19.4422,"[38459, 2099, 4594, 41801, 39589]","[19.4676, 19.2298, 14.2925, 11.0258, 8.6564]","[38459, 2099, 4594, 41801, 39589]","[19.4422, 19.1624, 14.1601, 10.8623, 8.7162]",5,5,[],[],True,38515,1.7597,38515,1.7504,"[38515, 29095, 36029, 37446, 25790]","[1.7597, 0.9817, 0.8555, 0.8505, 0.8387]","[38515, 29095, 34321, 25790, 37446]","[1.7504, 0.9812, 0.8868, 0.8699, 0.8484]",4,4,[36029],[34321],0.4165,0.0845,0.000113,12796,0.2289,0.1444,0.0845,14615,0.0854,0.1692,0.0837,23754,0.0114,0.0906,0.0792,44040,0.0264,0.0951,0.0688,510,0.0914,0.16,0.0687
29,Abyssinian_125.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_125.jpg,True,2099,22.069,2099,22.4723,"[2099, 38459, 4594, 41801, 33331]","[22.069, 21.7331, 16.6127, 14.1856, 8.913]","[2099, 38459, 4594, 41801, 33331]","[22.4723, 22.05, 16.9295, 14.6124, 9.0727]",5,5,[],[],True,7014,2.372,7014,2.3292,"[7014, 38515, 15179, 29095, 25790]","[2.372, 1.2716, 1.0713, 1.0355, 0.9913]","[7014, 38515, 25790, 29095, 15179]","[2.3292, 1.2086, 1.0424, 0.9772, 0.775]",5,5,[],[],1.0327,0.5458,0.000205,5199,0.7361,0.1903,0.5458,15179,1.0713,0.775,0.2963,37390,0.6448,0.3592,0.2856,27217,0.0,0.1779,0.1779,26285,0.2555,0.1048,0.1508
30,Abyssinian_126.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_126.jpg,False,2099,21.7946,38459,21.7151,"[2099, 38459, 4594, 41801, 33331]","[21.7946, 21.7609, 15.0479, 13.4391, 9.0567]","[38459, 2099, 4594, 41801, 33331]","[21.7151, 21.6345, 14.7376, 13.1339, 9.0613]",5,5,[],[],True,38515,1.7898,38515,1.7809,"[38515, 25790, 20516, 23127, 12477]","[1.7898, 1.3647, 1.3476, 1.2547, 0.8348]","[38515, 25790, 23127, 20516, 29095]","[1.7809, 1.3414, 1.2842, 1.2508, 0.8568]",4,4,[12477],[29095],0.4331,0.1019,0.00011,3975,0.2163,0.1144,0.1019,20516,1.3476,1.2508,0.0967,19905,0.2955,0.2131,0.0824,31598,0.09,0.0149,0.0751,27172,0.2001,0.2621,0.0619
31,Abyssinian_127.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_127.jpg,True,38459,17.0913,38459,17.1988,"[38459, 2099, 4594, 39589, 41801]","[17.0913, 16.4229, 12.2906, 8.4376, 8.1233]","[38459, 2099, 4594, 39589, 41801]","[17.1988, 16.5181, 12.3195, 8.486, 8.1699]",5,5,[],[],True,39589,8.295,39589,8.2837,"[39589, 8403, 15485, 133, 3874]","[8.295, 7.3581, 6.129, 4.2437, 3.7265]","[39589, 8403, 15485, 133, 3874]","[8.2837, 7.2178, 6.2161, 4.3723, 3.9065]",5,5,[],[],0.6547,0.2463,0.000214,16094,0.7979,0.5516,0.2463,38459,0.7922,0.9742,0.182,3874,3.7265,3.9065,0.18,8403,7.3581,7.2178,0.1403,133,4.2437,4.3723,0.1285
32,Abyssinian_128.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_128.jpg,True,38459,19.7759,38459,19.8443,"[38459, 2099, 4594, 41801, 33331]","[19.7759, 19.5133, 14.1913, 11.4541, 8.09]","[38459, 2099, 4594, 41801, 33331]","[19.8443, 19.5758, 14.1696, 11.4818, 8.1566]",5,5,[],[],False,38383,1.9128,38515,1.641,"[38383, 38515, 25790, 22396, 29095]","[1.9128, 1.6759, 1.2619, 0.9667, 0.8544]","[38515, 38383, 25790, 22396, 29095]","[1.641, 1.4895, 1.2206, 0.9285, 0.8511]",5,5,[],[],0.5872,0.4233,0.000105,38383,1.9128,1.4895,0.4233,22392,0.1569,0.2792,0.1223,16006,0.1195,0.0,0.1195,22973,0.1662,0.0873,0.0789,26360,0.0803,0.011,0.0693
33,Abyssinian_129.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_129.jpg,True,2099,22.1461,2099,22.5807,"[2099, 38459, 4594, 41801, 33331]","[22.1461, 21.5378, 17.1723, 13.8434, 8.7022]","[2099, 38459, 4594, 41801, 33331]","[22.5807, 21.8592, 17.5068, 14.3032, 8.8684]",5,5,[],[],True,38515,1.6157,38515,1.5827,"[38515, 25790, 29095, 23000, 29767]","[1.6157, 1.2354, 1.0491, 0.8617, 0.8281]","[38515, 25790, 29095, 29767, 23000]","[1.5827, 1.2478, 1.0411, 0.8515, 0.8493]",5,5,[],[],0.4447,0.1049,0.000117,20516,0.4445,0.3396,0.1049,30483,0.1586,0.0641,0.0945,20731,0.1327,0.0457,0.087,3975,0.7458,0.6599,0.0859,18092,0.1663,0.0812,0.0851
34,Abyssinian_13.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_13.jpg,True,38459,19.8898,38459,20.1839,"[38459, 2099, 4594, 41801, 33331]","[19.8898, 19.6774, 14.169, 11.5724, 7.9466]","[38459, 2099, 4594, 41801, 33331]","[20.1839, 20.0192, 14.3927, 11.8785, 8.1354]",5,5,[],[],True,38515,1.591,38515,1.6004,"[38515, 45173, 30989, 25790, 34321]","[1.591, 1.1378, 1.0677, 0.891, 0.8875]","[38515, 45173, 30989, 25790, 34321]","[1.6004, 1.113, 1.0313, 0.9261, 0.9028]",5,5,[],[],0.4725,0.1611,0.000123,1764,0.3705,0.2094,0.1611,15006,0.3071,0.4029,0.0957,12467,0.2356,0.3292,0.0935,34398,0.0637,0.1415,0.0777,19905,0.0231,0.0987,0.0757
35,Abyssinian_130.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_130.jpg,True,2099,21.5986,2099,21.5494,"[2099, 38459, 4594, 41801, 33331]","[21.5986, 21.2793, 16.5151, 13.7711, 8.597]","[2099, 38459, 4594, 41801, 33331]","[21.5494, 21.2785, 16.3878, 13.6973, 8.6362]",5,5,[],[],True,38515,1.7799,38515,1.7821,"[38515, 25790, 34321, 29767, 29095]","[1.7799, 1.2093, 0.9811, 0.9634, 0.8123]","[38515, 25790, 34321, 29767, 19794]","[1.7821, 1.229, 1.0108, 1.0001, 0.8299]",4,4,[29095],[19794],0.5322,0.1623,0.000145,26886,0.1916,0.0293,0.1623,41134,0.0,0.1464,0.1464,17353,0.6396,0.5396,0.1,20516,0.318,0.2214,0.0966,41006,0.1899,0.2796,0.0898
36,Abyssinian_131.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_131.jpg,True,2099,23.9705,2099,24.2386,"[2099, 38459, 4594, 41801, 33331]","[23.9705, 23.2561, 18.0421, 15.8607, 9.6301]","[2099, 38459, 4594, 41801, 33331]","[24.2386, 23.4713, 18.2115, 16.0893, 9.7366]",5,5,[],[],True,17198,3.2454,17198,3.2116,"[17198, 38515, 25790, 30138, 14659]","[3.2454, 1.45, 0.9702, 0.8889, 0.8635]","[17198, 38515, 25790, 23381, 34321]","[3.2116, 1.4882, 0.9615, 0.8642, 0.8595]",3,3,"[14659, 30138]","[23381, 34321]",0.4879,0.108,0.000135,43427,0.554,0.446,0.108,4662,0.1735,0.2792,0.1056,15167,0.6446,0.5432,0.1014,42949,0.4165,0.4856,0.0691,48862,0.0958,0.1629,0.0671
37,Abyssinian_132.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_132.jpg,True,38459,19.4664,38459,19.1846,"[38459, 2099, 4594, 41801, 39589]","[19.4664, 19.3286, 14.5211, 10.7382, 8.1267]","[38459, 2099, 4594, 41801, 39589]","[19.1846, 18.9192, 14.0194, 10.2282, 8.1162]",5,5,[],[],True,40293,2.456,40293,2.7605,"[40293, 38515, 3301, 34321, 12961]","[2.456, 1.2941, 1.2834, 1.1301, 1.0987]","[40293, 3301, 38515, 34321, 25790]","[2.7605, 1.2928, 1.2251, 1.1167, 1.0514]",4,4,[12961],[25790],1.013,0.3357,0.000268,2872,0.4062,0.0705,0.3357,40293,2.456,2.7605,0.3046,41381,0.0883,0.3279,0.2396,21836,0.4019,0.1663,0.2356,25929,0.1753,0.356,0.1807
38,Abyssinian_133.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_133.jpg,True,38459,20.4935,38459,21.1383,"[38459, 2099, 4594, 41801, 33331]","[20.4935, 20.2451, 14.2131, 11.4936, 8.3325]","[38459, 2099, 4594, 41801, 33331]","[21.1383, 21.0489, 14.7639, 12.3012, 8.6321]",5,5,[],[],True,38515,1.349,38515,1.4016,"[38515, 25790, 34321, 42219, 46901]","[1.349, 1.0559, 0.8425, 0.6649, 0.6372]","[38515, 25790, 34321, 29095, 46901]","[1.4016, 1.0816, 0.8802, 0.6697, 0.6393]",4,4,[42219],[29095],0.3505,0.0747,8e-05,35243,0.3039,0.2292,0.0747,23000,0.424,0.4975,0.0735,47327,0.148,0.0758,0.0722,31619,0.3617,0.2946,0.0672,22733,0.1358,0.073,0.0628
39,Abyssinian_134.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_134.jpg,False,38459,20.0933,2099,20.3163,"[38459, 2099, 4594, 41801, 33331]","[20.0933, 20.0539, 14.8254, 11.7432, 8.1383]","[2099, 38459, 4594, 41801, 33331]","[20.3163, 20.3092, 14.9838, 11.9975, 8.2792]",5,5,[],[],False,6690,1.6604,38515,1.6766,"[6690, 38515, 34321, 21251, 42949]","[1.6604, 1.6513, 1.2894, 0.9592, 0.941]","[38515, 6690, 34321, 21251, 42949]","[1.6766, 1.6143, 1.2963, 0.9424, 0.9164]",5,5,[],[],0.492,0.1335,0.000139,35087,0.5077,0.3743,0.1335,35077,0.4724,0.582,0.1096,17961,0.1962,0.1081,0.0881,44931,0.2361,0.1504,0.0857,20486,0.6103,0.5284,0.0819
40,Abyssinian_135.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_135.jpg,True,2099,19.3008,2099,19.4367,"[2099, 38459, 4594, 41801, 33331]","[19.3008, 19.2264, 14.7758, 11.2414, 7.575]","[2099, 38459, 4594, 41801, 33331]","[19.4367, 19.3591, 14.8035, 11.3355, 7.6905]",5,5,[],[],True,41838,2.6495,41838,2.5959,"[41838, 38515, 25790, 34321, 19999]","[2.6495, 1.7922, 1.3815, 1.2233, 0.804]","[41838, 38515, 25790, 34321, 29767]","[2.5959, 1.8068, 1.3765, 1.2396, 0.8362]",4,4,[19999],[29767],0.4391,0.1001,0.000123,19905,0.1696,0.0695,0.1001,35077,0.3357,0.4293,0.0936,16914,0.4876,0.3955,0.092,14659,0.117,0.0397,0.0773,19794,0.4587,0.5281,0.0694
41,Abyssinian_136.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_136.jpg,True,2099,20.64,2099,20.9408,"[2099, 38459, 4594, 41801, 33331]","[20.64, 20.577, 15.2459, 12.6656, 8.2896]","[2099, 38459, 4594, 41801, 33331]","[20.9408, 20.8428, 15.3755, 12.8928, 8.4494]",5,5,[],[],True,38515,2.1946,38515,2.1495,"[38515, 34321, 25790, 25702, 12959]","[2.1946, 1.4741, 1.4401, 1.3834, 1.2542]","[38515, 34321, 25702, 25790, 25831]","[2.1495, 1.4734, 1.3613, 1.3136, 1.2521]",4,4,[12959],[25831],0.955,0.23,0.000399,40071,0.1135,0.3434,0.23,378,0.6316,0.4668,0.1648,20375,0.8274,0.678,0.1494,25218,0.8146,0.6878,0.1267,25790,1.4401,1.3136,0.1265
42,Abyssinian_137.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_137.jpg,True,38459,18.9591,38459,19.2072,"[38459, 2099, 4594, 41801, 39589]","[18.9591, 18.3084, 13.067, 9.9958, 8.3452]","[38459, 2099, 4594, 41801, 39589]","[19.2072, 18.5818, 13.1876, 10.2087, 8.2412]",5,5,[],[],True,38515,1.2198,38515,1.2226,"[38515, 36029, 25790, 48674, 41980]","[1.2198, 0.8748, 0.799, 0.7969, 0.7907]","[38515, 36029, 25790, 48674, 46901]","[1.2226, 0.9198, 0.8403, 0.8187, 0.7945]",4,4,[41980],[46901],0.4112,0.0927,0.000105,36912,0.2074,0.1147,0.0927,12321,0.2041,0.1157,0.0884,29676,0.426,0.3546,0.0714,12214,0.1499,0.0795,0.0704,33495,0.3867,0.3227,0.064
43,Abyssinian_138.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_138.jpg,True,2099,21.3923,2099,21.2114,"[2099, 38459, 4594, 41801, 33331]","[21.3923, 21.1834, 15.9524, 13.5068, 8.5702]","[2099, 38459, 4594, 41801, 33331]","[21.2114, 21.073, 15.656, 13.2625, 8.5601]",5,5,[],[],True,38515,1.9958,38515,1.9606,"[38515, 3214, 41006, 34321, 19999]","[1.9958, 1.7145, 1.6689, 1.1154, 0.9184]","[38515, 41006, 3214, 34321, 19999]","[1.9606, 1.8549, 1.8164, 1.1698, 0.8911]",5,5,[],[],0.6591,0.196,0.000175,538,0.086,0.2819,0.196,41006,1.6689,1.8549,0.186,37229,0.2055,0.3727,0.1672,16897,0.1399,0.2471,0.1071,23127,0.5852,0.4784,0.1068
44,Abyssinian_139.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_139.jpg,True,2099,22.9685,2099,23.0167,"[2099, 38459, 4594, 41801, 33331]","[22.9685, 22.3007, 17.2542, 15.2479, 9.0569]","[2099, 38459, 4594, 41801, 33331]","[23.0167, 22.3136, 17.29, 15.3187, 9.0677]",5,5,[],[],True,38515,1.4159,38515,1.3997,"[38515, 16914, 41838, 12477, 25790]","[1.4159, 1.0451, 0.948, 0.9311, 0.929]","[38515, 16914, 25790, 12477, 34321]","[1.3997, 0.9823, 0.9368, 0.9355, 0.862]",4,4,[41838],[34321],0.4045,0.1243,9.7e-05,41838,0.948,0.8237,0.1243,19905,0.3647,0.2428,0.1219,20533,0.1981,0.1112,0.0869,20516,0.8005,0.7254,0.0751,48674,0.3643,0.4311,0.0668
45,Abyssinian_14.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_14.jpg,True,38459,21.6096,38459,21.8148,"[38459, 2099, 4594, 41801, 33331]","[21.6096, 21.2005, 14.5581, 12.7165, 9.2731]","[38459, 2099, 4594, 41801, 33331]","[21.8148, 21.3954, 14.6487, 12.8613, 9.4095]",5,5,[],[],True,38515,1.6052,38515,1.5636,"[38515, 25790, 34321, 29095, 20496]","[1.6052, 1.1508, 0.8111, 0.7317, 0.7146]","[38515, 25790, 34321, 29095, 20496]","[1.5636, 1.1374, 0.7955, 0.7517, 0.7198]",5,5,[],[],0.5112,0.1848,0.000122,47013,0.4126,0.5974,0.1848,29395,0.3031,0.1887,0.1144,9628,0.1242,0.0245,0.0997,33495,0.5346,0.4407,0.0939,27217,0.1528,0.2441,0.0913
46,Abyssinian_140.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_140.jpg,True,2099,21.9368,2099,22.13,"[2099, 38459, 4594, 41801, 33331]","[21.9368, 21.4281, 16.8351, 13.9086, 8.8178]","[2099, 38459, 4594, 41801, 33331]","[22.13, 21.5844, 16.9446, 14.0915, 8.9088]",5,5,[],[],True,38515,1.4835,38515,1.4901,"[38515, 25790, 20496, 20731, 29767]","[1.4835, 0.9475, 0.8204, 0.8054, 0.7758]","[38515, 25790, 20496, 29767, 34321]","[1.4901, 0.9457, 0.8697, 0.7973, 0.7644]",4,4,[20731],[34321],0.4912,0.1762,0.000124,26886,0.197,0.0207,0.1762,20731,0.8054,0.6562,0.1492,44140,0.4153,0.3291,0.0862,2021,0.5222,0.4364,0.0858,32816,0.0914,0.1759,0.0844
47,Abyssinian_141.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_141.jpg,True,2099,21.4701,2099,21.5818,"[2099, 38459, 4594, 41801, 33331]","[21.4701, 21.4183, 15.3491, 13.227, 8.7935]","[2099, 38459, 4594, 41801, 33331]","[21.5818, 21.5783, 15.2811, 13.1893, 8.9681]",5,5,[],[],False,8266,1.7617,38515,1.7507,"[8266, 38515, 6690, 34321, 19999]","[1.7617, 1.7136, 1.6471, 1.2021, 1.0238]","[38515, 8266, 6690, 34321, 19999]","[1.7507, 1.5866, 1.5495, 1.2268, 1.0334]",5,5,[],[],0.6917,0.2011,0.000214,16655,0.2194,0.0183,0.2011,13765,0.2488,0.0707,0.1782,8266,1.7617,1.5866,0.1751,4993,0.3788,0.2304,0.1484,17176,0.2314,0.3756,0.1442
48,Abyssinian_142.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_142.jpg,True,38459,21.3776,38459,21.9609,"[38459, 2099, 4594, 41801, 33331]","[21.3776, 20.9217, 14.3842, 12.2688, 8.681]","[38459, 2099, 4594, 41801, 33331]","[21.9609, 21.7414, 15.1483, 13.1551, 8.9324]",5,5,[],[],True,41838,2.3902,41838,2.3243,"[41838, 38515, 16914, 34321, 25790]","[2.3902, 1.7811, 1.4161, 1.1026, 1.08]","[41838, 38515, 16914, 34321, 25790]","[2.3243, 1.7849, 1.3971, 1.1447, 1.0746]",5,5,[],[],0.3946,0.1113,0.00011,35077,0.1243,0.2356,0.1113,30941,0.2331,0.3209,0.0878,4570,0.2481,0.1761,0.0721,41838,2.3902,2.3243,0.0658,26871,0.3164,0.2566,0.0598
49,Abyssinian_143.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_143.jpg,True,38459,18.7833,38459,19.0491,"[38459, 2099, 4594, 41801, 33331]","[18.7833, 17.8186, 12.388, 9.0067, 7.8998]","[38459, 2099, 4594, 41801, 33331]","[19.0491, 18.1046, 12.5357, 9.3205, 8.0665]",5,5,[],[],True,38515,1.7062,38515,1.7078,"[38515, 25790, 12477, 34321, 29095]","[1.7062, 1.3191, 1.0132, 1.0027, 0.959]","[38515, 25790, 34321, 29095, 12477]","[1.7078, 1.2946, 1.038, 0.9641, 0.8502]",5,5,[],[],0.457,0.163,0.000113,12477,1.0132,0.8502,0.163,23390,0.1169,0.0,0.1169,3975,0.3482,0.2618,0.0863,31199,0.232,0.3165,0.0845,20516,0.8607,0.7882,0.0725
50,Abyssinian_144.jpg,/home/sunayana/Documents/Concept_LoRA/data/OxfordPets/images/Abyssinian_144.jpg,True,2099,22.5592,2099,22.523,"[2099, 38459, 4594, 41801, 33331]","[22.5592, 22.1119, 16.8904, 14.7063, 9.0488]","[2099, 38459, 4594, 41801, 33331]","[22.523, 22.1259, 16.7425, 14.6327, 9.0959]",5,5,[],[],True,38515,1.6788,38515,1.6858,"[38515, 16914, 34321, 25790, 33495]","[1.6788, 1.5457, 1.1149, 0.9848, 0.8289]","[38515, 16914, 34321, 25790, 33495]","[1.6858, 1.4638, 1.1282, 0.9889, 0.7855]",5,5,[],[],0.459,0.0821,0.000127,20516,0.6143,0.5322,0.0821,16914,1.5457,1.4638,0.0819,14299,0.451,0.3719,0.079,17198,0.625,0.5471,0.078,31858,0.0458,0.12,0.0742
