image_idx,image_name,image_path,global_top1_same,global_base_top1_neuron,global_base_top1_act,global_lora_top1_neuron,global_lora_top1_act,global_base_top5,global_base_top5_acts,global_lora_top5,global_lora_top5_acts,global_top5_overlap,global_top5_overlap,global_unique_to_base,global_unique_to_lora,patch88_top1_same,patch88_base_top1_neuron,patch88_base_top1_act,patch88_lora_top1_neuron,patch88_lora_top1_act,patch88_base_top5,patch88_base_top5_acts,patch88_lora_top5,patch88_lora_top5_acts,patch88_top5_overlap,patch88_top5_overlap,patch88_unique_to_base,patch88_unique_to_lora,patch88_l2_diff,patch88_max_abs_diff,patch88_mean_abs_diff,patch88_changed1_neuron,patch88_changed1_base,patch88_changed1_lora,patch88_changed1_delta,patch88_changed2_neuron,patch88_changed2_base,patch88_changed2_lora,patch88_changed2_delta,patch88_changed3_neuron,patch88_changed3_base,patch88_changed3_lora,patch88_changed3_delta,patch88_changed4_neuron,patch88_changed4_base,patch88_changed4_lora,patch88_changed4_delta,patch88_changed5_neuron,patch88_changed5_base,patch88_changed5_lora,patch88_changed5_delta
631,img_000631_label8,img_000631_label8,True,38459,19.4992,38459,20.688,"[38459, 2099, 4594, 41801, 33331]","[19.4992, 19.2914, 14.301, 10.7477, 8.2329]","[38459, 2099, 4594, 41801, 33331]","[20.688, 20.1063, 14.3304, 11.2039, 8.8252]",5,5,[],[],True,38515,1.3513,38515,1.9341,"[38515, 25790, 47070, 27607, 34321]","[1.3513, 0.6842, 0.6344, 0.6187, 0.5958]","[38515, 25790, 34321, 34491, 147]","[1.9341, 1.2143, 1.1066, 0.8857, 0.6994]",3,3,"[27607, 47070]","[147, 34491]",3.8444,0.6362,0.00138,16365,0.0,0.6362,0.6362,38515,1.3513,1.9341,0.5828,11330,0.0,0.5751,0.5751,31805,0.0,0.5665,0.5665,25790,0.6842,1.2143,0.5301
632,img_000632_label8,img_000632_label8,True,2099,20.8208,2099,21.7034,"[2099, 38459, 4594, 41801, 33331]","[20.8208, 20.5523, 15.8189, 13.405, 8.7727]","[2099, 38459, 4594, 41801, 33331]","[21.7034, 21.4043, 16.4659, 14.011, 9.0405]",5,5,[],[],False,14809,0.9357,38515,1.5758,"[14809, 38515, 22895, 32567, 25790]","[0.9357, 0.6967, 0.6784, 0.5859, 0.5352]","[38515, 25790, 34321, 16632, 32567]","[1.5758, 1.0242, 0.9011, 0.874, 0.7989]",3,3,"[14809, 22895]","[16632, 34321]",3.9848,0.8791,0.00123,38515,0.6967,1.5758,0.8791,16632,0.0,0.874,0.874,34321,0.1834,0.9011,0.7176,2687,0.0,0.6829,0.6829,22895,0.6784,0.0,0.6784
633,img_000633_label7,img_000633_label7,False,38459,19.0605,2099,20.5371,"[38459, 2099, 4594, 41801, 33331]","[19.0605, 18.8714, 13.4921, 10.4566, 7.8621]","[2099, 38459, 4594, 41801, 33331]","[20.5371, 20.3475, 15.0737, 12.3424, 8.1248]",5,5,[],[],True,38515,1.1225,38515,1.9069,"[38515, 25790, 34321, 24269, 40545]","[1.1225, 1.0623, 0.8452, 0.8298, 0.6872]","[38515, 34321, 25790, 40545, 34605]","[1.9069, 1.2525, 1.072, 0.8242, 0.776]",4,4,[24269],[34605],3.9724,0.8298,0.001503,24269,0.8298,0.0,0.8298,38515,1.1225,1.9069,0.7844,34151,0.0737,0.5938,0.5201,29613,0.0209,0.5327,0.5118,35750,0.0,0.494,0.494
634,img_000634_label5,img_000634_label5,True,38459,20.0756,38459,20.8223,"[38459, 2099, 4594, 41801, 33331]","[20.0756, 19.9416, 14.8644, 11.8334, 8.462]","[38459, 2099, 4594, 41801, 33331]","[20.8223, 20.4679, 14.8794, 12.0165, 8.8591]",5,5,[],[],True,38515,1.0399,38515,1.595,"[38515, 25790, 36131, 25702, 32567]","[1.0399, 0.9338, 0.6614, 0.6229, 0.579]","[38515, 34321, 25702, 25790, 26587]","[1.595, 0.9694, 0.9404, 0.865, 0.6632]",3,3,"[32567, 36131]","[26587, 34321]",4.6539,0.6443,0.001804,16365,0.0,0.6443,0.6443,26587,0.0402,0.6632,0.623,40593,0.0,0.612,0.612,38515,1.0399,1.595,0.5551,26758,0.0,0.5444,0.5444
635,img_000635_label2,img_000635_label2,True,38459,18.3909,38459,20.0707,"[38459, 2099, 4594, 41801, 33331]","[18.3909, 18.0498, 13.3058, 9.937, 7.6573]","[38459, 2099, 4594, 41801, 33331]","[20.0707, 19.9287, 14.7944, 11.8823, 8.2543]",5,5,[],[],True,38515,1.6095,38515,1.9609,"[38515, 25790, 32567, 25702, 47028]","[1.6095, 0.9699, 0.7545, 0.6109, 0.6104]","[38515, 25790, 25702, 34321, 16439]","[1.9609, 1.5346, 0.9667, 0.9225, 0.8284]",3,3,"[32567, 47028]","[16439, 34321]",4.0978,0.5646,0.001687,25790,0.9699,1.5346,0.5646,30960,0.0237,0.5633,0.5396,8903,0.0678,0.601,0.5333,20221,0.0,0.529,0.529,33495,0.0,0.5255,0.5255
636,img_000636_label1,img_000636_label1,False,38459,17.7045,2099,20.3593,"[38459, 2099, 4594, 41801, 133]","[17.7045, 17.478, 13.6311, 8.9277, 7.7643]","[2099, 38459, 4594, 41801, 33331]","[20.3593, 20.0018, 15.9454, 11.8705, 8.1811]",4,4,[133],[33331],False,25790,1.0068,38515,0.8663,"[25790, 38515, 6365, 34321, 34491]","[1.0068, 0.9224, 0.8644, 0.6885, 0.6218]","[38515, 25790, 34321, 37679, 21325]","[0.8663, 0.8636, 0.8206, 0.7087, 0.7008]",3,3,"[6365, 34491]","[21325, 37679]",2.9421,0.8644,0.000808,6365,0.8644,0.0,0.8644,37679,0.0,0.7087,0.7087,18139,0.0,0.6779,0.6779,34491,0.6218,0.0,0.6218,21325,0.1138,0.7008,0.587
637,img_000637_label4,img_000637_label4,True,38459,19.175,38459,19.2802,"[38459, 2099, 4594, 41801, 33331]","[19.175, 18.9597, 14.1201, 10.7938, 7.9888]","[38459, 2099, 4594, 41801, 33331]","[19.2802, 18.9249, 13.8625, 10.7132, 7.9824]",5,5,[],[],True,38515,1.1131,38515,1.4947,"[38515, 25790, 34321, 29767, 13900]","[1.1131, 0.9176, 0.7728, 0.6575, 0.6419]","[38515, 34321, 25790, 15554, 25702]","[1.4947, 1.0171, 0.9736, 0.761, 0.6975]",3,3,"[13900, 29767]","[15554, 25702]",2.7838,0.5368,0.000847,13900,0.6419,0.1051,0.5368,19937,0.0,0.5318,0.5318,15554,0.2621,0.761,0.4989,11714,0.0,0.4854,0.4854,12959,0.1005,0.5723,0.4717
638,img_000638_label7,img_000638_label7,False,2099,21.9053,38459,19.4483,"[2099, 38459, 4594, 41801, 33331]","[21.9053, 21.3544, 16.4889, 13.8179, 8.8481]","[38459, 2099, 4594, 41801, 33331]","[19.4483, 19.134, 13.8906, 11.014, 8.0022]",5,5,[],[],True,38515,1.0763,38515,1.7938,"[38515, 9889, 34321, 9470, 25790]","[1.0763, 0.6292, 0.5724, 0.5522, 0.5334]","[38515, 25790, 34321, 43373, 16439]","[1.7938, 1.3625, 0.9881, 0.9819, 0.9001]",3,3,"[9470, 9889]","[16439, 43373]",5.2669,0.9819,0.002066,43373,0.0,0.9819,0.9819,25790,0.5334,1.3625,0.8291,34874,0.0,0.8131,0.8131,2687,0.0,0.7698,0.7698,38515,1.0763,1.7938,0.7175
639,img_000639_label8,img_000639_label8,False,2099,19.9031,38459,19.6775,"[2099, 38459, 4594, 41801, 33331]","[19.9031, 19.8313, 15.0946, 11.3876, 8.3929]","[38459, 2099, 4594, 41801, 33331]","[19.6775, 19.4102, 14.4418, 10.8875, 8.3458]",5,5,[],[],True,38515,1.027,38515,1.5419,"[38515, 25790, 29552, 43373, 29359]","[1.027, 0.8067, 0.7078, 0.6953, 0.6033]","[38515, 25790, 34321, 33093, 2687]","[1.5419, 0.9654, 0.8875, 0.6571, 0.6471]",2,2,"[29359, 29552, 43373]","[2687, 33093, 34321]",3.1997,0.6033,0.001089,29359,0.6033,0.0,0.6033,38515,1.027,1.5419,0.5149,3449,0.0,0.4844,0.4844,5002,0.0001,0.4438,0.4438,11955,0.4366,0.0,0.4366
640,img_000640_label3,img_000640_label3,False,2099,20.1745,38459,18.828,"[2099, 38459, 4594, 41801, 33331]","[20.1745, 19.9211, 15.4388, 11.6823, 8.1679]","[38459, 2099, 4594, 41801, 33331]","[18.828, 18.452, 13.428, 10.2203, 7.5972]",5,5,[],[],False,133,6.8385,38515,1.8112,"[133, 38459, 3874, 15485, 39589]","[6.8385, 6.4733, 6.1798, 6.0788, 5.4794]","[38515, 25790, 34321, 38168, 34151]","[1.8112, 1.3186, 1.0465, 0.7676, 0.7436]",0,0,"[133, 3874, 15485, 38459, 39589]","[25790, 34151, 34321, 38168, 38515]",17.0962,6.8385,0.005024,133,6.8385,0.0,6.8385,38459,6.4733,0.0,6.4733,3874,6.1798,0.0,6.1798,15485,6.0788,0.0,6.0788,39589,5.4794,0.0,5.4794
641,img_000641_label3,img_000641_label3,True,38459,18.8143,38459,19.6778,"[38459, 2099, 4594, 41801, 33331]","[18.8143, 18.5182, 13.2796, 10.2419, 7.6559]","[38459, 2099, 4594, 41801, 33331]","[19.6778, 19.6288, 14.191, 11.6354, 7.793]",5,5,[],[],True,38515,1.1218,38515,1.7044,"[38515, 25790, 34321, 45059, 40429]","[1.1218, 1.0596, 0.8274, 0.7723, 0.6967]","[38515, 34321, 25790, 7405, 14809]","[1.7044, 1.1157, 1.0754, 1.075, 0.8945]",3,3,"[40429, 45059]","[7405, 14809]",3.8294,0.8581,0.001315,7405,0.2169,1.075,0.8581,45059,0.7723,0.0,0.7723,38515,1.1218,1.7044,0.5826,5179,0.0,0.5517,0.5517,23729,0.5423,0.0448,0.4975
642,img_000642_label0,img_000642_label0,True,38459,19.1624,38459,19.729,"[38459, 2099, 4594, 41801, 33331]","[19.1624, 18.8929, 14.4773, 10.397, 8.0866]","[38459, 2099, 4594, 41801, 33331]","[19.729, 19.4825, 14.9743, 10.878, 8.3953]",5,5,[],[],True,39589,4.4051,39589,2.3036,"[39589, 8403, 15485, 133, 3874]","[4.4051, 3.728, 3.0693, 2.3969, 1.9965]","[39589, 8403, 14809, 25790, 45783]","[2.3036, 1.9581, 1.1055, 1.0909, 1.0255]",2,2,"[133, 3874, 15485]","[14809, 25790, 45783]",5.4045,2.1026,0.001686,15485,3.0693,0.9667,2.1026,39589,4.4051,2.3036,2.1015,3874,1.9965,0.0982,1.8983,8403,3.728,1.9581,1.77,133,2.3969,0.7405,1.6563
643,img_000643_label3,img_000643_label3,False,38459,19.7371,2099,21.4692,"[38459, 2099, 4594, 41801, 33331]","[19.7371, 19.6722, 14.0677, 11.6388, 8.0997]","[2099, 38459, 4594, 41801, 33331]","[21.4692, 21.1037, 15.8152, 13.6823, 8.408]",5,5,[],[],True,38515,1.3009,38515,1.7431,"[38515, 25790, 378, 29095, 34321]","[1.3009, 1.191, 0.7638, 0.6362, 0.5821]","[38515, 25790, 34321, 14809, 29095]","[1.7431, 1.4645, 0.969, 0.8837, 0.7876]",4,4,[378],[14809],3.6523,0.673,0.001278,14809,0.2107,0.8837,0.673,34491,0.0525,0.6445,0.592,5984,0.0,0.5264,0.5264,14975,0.4954,0.0,0.4954,1414,0.0,0.4852,0.4852
644,img_000644_label6,img_000644_label6,False,38459,19.6599,2099,22.3022,"[38459, 2099, 4594, 41801, 33331]","[19.6599, 19.5178, 14.0436, 11.2238, 8.1427]","[2099, 38459, 4594, 41801, 33331]","[22.3022, 21.9641, 16.649, 13.9356, 9.2355]",5,5,[],[],True,38515,1.4,38515,1.737,"[38515, 25790, 38168, 34321, 25702]","[1.4, 1.1135, 0.913, 0.8339, 0.7024]","[38515, 34491, 34321, 25790, 19999]","[1.737, 1.0121, 1.0104, 0.8146, 0.7554]",3,3,"[25702, 38168]","[19999, 34491]",3.9588,0.9299,0.001367,34491,0.0822,1.0121,0.9299,38168,0.913,0.0,0.913,46473,0.0,0.6266,0.6266,4869,0.0,0.5988,0.5988,2103,0.5957,0.0,0.5957
645,img_000645_label7,img_000645_label7,True,38459,18.8154,38459,19.1815,"[38459, 2099, 4594, 41801, 33331]","[18.8154, 18.5799, 13.1812, 10.2454, 7.7826]","[38459, 2099, 4594, 41801, 33331]","[19.1815, 18.8314, 13.1776, 11.059, 7.8236]",5,5,[],[],True,38515,1.2665,38515,1.7221,"[38515, 35322, 12824, 34321, 45817]","[1.2665, 1.0251, 0.7008, 0.6956, 0.6828]","[38515, 18092, 25790, 34321, 25702]","[1.7221, 1.6945, 0.9918, 0.9568, 0.8246]",2,2,"[12824, 35322, 45817]","[18092, 25702, 25790]",4.8624,1.445,0.001807,18092,0.2495,1.6945,1.445,35322,1.0251,0.1295,0.8956,38168,0.0,0.7023,0.7023,12824,0.7008,0.0052,0.6957,45817,0.6828,0.0,0.6828
646,img_000646_label2,img_000646_label2,True,2099,22.5708,2099,23.8803,"[2099, 38459, 4594, 41801, 33331]","[22.5708, 21.916, 17.5652, 14.4665, 8.9228]","[2099, 38459, 4594, 41801, 33331]","[23.8803, 23.0267, 18.822, 15.956, 9.3211]",5,5,[],[],True,38515,1.3287,38515,1.5747,"[38515, 25790, 24269, 32567, 34321]","[1.3287, 1.3045, 1.1112, 0.842, 0.8021]","[38515, 25790, 34321, 40545, 26758]","[1.5747, 1.5571, 1.1865, 0.7702, 0.7294]",3,3,"[24269, 32567]","[26758, 40545]",3.901,1.1112,0.001344,24269,1.1112,0.0,1.1112,26758,0.0,0.7294,0.7294,9889,0.5578,0.0,0.5578,37067,0.0,0.5325,0.5325,14202,0.0,0.5198,0.5198
647,img_000647_label2,img_000647_label2,True,38459,18.3951,38459,19.8412,"[38459, 2099, 4594, 41801, 33331]","[18.3951, 18.2143, 13.6033, 10.1474, 7.4078]","[38459, 2099, 4594, 41801, 33331]","[19.8412, 19.7418, 15.039, 11.9512, 8.0802]",5,5,[],[],True,25790,1.4305,25790,1.7548,"[25790, 15358, 16770, 16439, 19136]","[1.4305, 1.0687, 0.7328, 0.6493, 0.593]","[25790, 15358, 16770, 5269, 16439]","[1.7548, 1.066, 0.9763, 0.8545, 0.8364]",4,4,[19136],[5269],4.336,0.5866,0.001808,34625,0.0,0.5866,0.5866,33495,0.0,0.5788,0.5788,9889,0.5705,0.0,0.5705,31310,0.0,0.555,0.555,7305,0.0,0.5241,0.5241
648,img_000648_label4,img_000648_label4,True,2099,22.4871,2099,22.186,"[2099, 38459, 4594, 41801, 33331]","[22.4871, 21.8675, 17.554, 14.3261, 9.1531]","[2099, 38459, 4594, 41801, 33331]","[22.186, 21.6724, 16.935, 13.907, 9.157]",5,5,[],[],True,38515,1.7588,38515,1.5308,"[38515, 24394, 34825, 34321, 35979]","[1.7588, 1.5997, 1.2613, 0.9013, 0.8454]","[38515, 34825, 34321, 25790, 5336]","[1.5308, 1.371, 0.84, 0.7842, 0.7423]",3,3,"[24394, 35979]","[5336, 25790]",4.2244,1.5997,0.001375,24394,1.5997,0.0,1.5997,35979,0.8454,0.0,0.8454,984,0.794,0.0,0.794,15167,0.6671,0.0,0.6671,16136,0.0,0.6007,0.6007
649,img_000649_label8,img_000649_label8,True,38459,19.0328,38459,20.5704,"[38459, 2099, 4594, 41801, 33331]","[19.0328, 18.8225, 13.8679, 10.3372, 8.0127]","[38459, 2099, 4594, 41801, 33331]","[20.5704, 20.5228, 15.4612, 11.8663, 8.5109]",5,5,[],[],True,38515,1.4904,38515,1.8326,"[38515, 25790, 25702, 6482, 26727]","[1.4904, 1.1416, 0.7988, 0.6702, 0.6307]","[38515, 25790, 43358, 25702, 34491]","[1.8326, 1.1738, 1.034, 0.8938, 0.8621]",3,3,"[6482, 26727]","[34491, 43358]",4.3209,1.034,0.001706,43358,0.0,1.034,1.034,34491,0.0507,0.8621,0.8114,17974,0.5838,0.0082,0.5756,10180,0.0,0.5462,0.5462,16632,0.1025,0.5824,0.4799
650,img_000650_label5,img_000650_label5,True,38459,19.0615,38459,20.3089,"[38459, 2099, 4594, 41801, 33331]","[19.0615, 18.6404, 13.7192, 10.3804, 8.0971]","[38459, 2099, 4594, 41801, 33331]","[20.3089, 19.9361, 14.6502, 11.5919, 8.623]",5,5,[],[],True,38515,1.2565,38515,1.6622,"[38515, 7069, 25790, 47070, 40429]","[1.2565, 0.7839, 0.7358, 0.6311, 0.6135]","[38515, 25790, 34321, 147, 34491]","[1.6622, 1.0658, 0.7282, 0.7179, 0.6627]",2,2,"[7069, 40429, 47070]","[147, 34321, 34491]",3.5235,0.7839,0.001251,7069,0.7839,0.0,0.7839,32740,0.0,0.6567,0.6567,10979,0.5623,0.0179,0.5444,29377,0.5378,0.0,0.5378,34238,0.0492,0.5006,0.4514
651,img_000651_label6,img_000651_label6,False,38459,18.8483,2099,21.3525,"[38459, 2099, 4594, 41801, 33331]","[18.8483, 18.4654, 13.4421, 10.146, 7.952]","[2099, 38459, 4594, 41801, 33331]","[21.3525, 21.2942, 15.4993, 13.2993, 9.2004]",5,5,[],[],True,38515,1.4403,38515,1.6463,"[38515, 25790, 8325, 34321, 29095]","[1.4403, 0.7805, 0.6815, 0.6459, 0.6289]","[38515, 25790, 34321, 34491, 42219]","[1.6463, 1.0695, 1.0358, 0.864, 0.8281]",3,3,"[8325, 29095]","[34491, 42219]",4.0236,0.8039,0.001288,18139,0.0,0.8039,0.8039,5984,0.0,0.7925,0.7925,42219,0.0377,0.8281,0.7904,18092,0.0,0.7079,0.7079,15554,0.068,0.7458,0.6777
652,img_000652_label8,img_000652_label8,False,38459,18.9585,2099,20.9217,"[38459, 2099, 4594, 41801, 33331]","[18.9585, 18.7218, 14.1107, 10.583, 8.0291]","[2099, 38459, 4594, 41801, 33331]","[20.9217, 20.9024, 15.7906, 12.6203, 8.8618]",5,5,[],[],True,38515,1.1766,38515,1.8625,"[38515, 25790, 40545, 34321, 31971]","[1.1766, 0.9998, 0.8002, 0.757, 0.7151]","[38515, 25790, 34321, 40545, 34605]","[1.8625, 1.2971, 1.0771, 0.71, 0.6653]",4,4,[31971],[34605],3.6297,0.7151,0.001314,31971,0.7151,0.0,0.7151,38515,1.1766,1.8625,0.686,34491,0.0651,0.5992,0.5341,972,0.4945,0.0,0.4945,1529,0.472,0.0,0.472
653,img_000653_label4,img_000653_label4,False,38459,18.9294,2099,20.534,"[38459, 2099, 4594, 41801, 33331]","[18.9294, 18.5866, 13.8151, 10.8028, 8.219]","[2099, 38459, 4594, 41801, 33331]","[20.534, 20.5304, 15.566, 12.8561, 8.9322]",5,5,[],[],False,39589,5.7249,38515,1.5354,"[39589, 8403, 15485, 133, 3874]","[5.7249, 5.566, 3.5971, 2.364, 1.799]","[38515, 25790, 34321, 147, 378]","[1.5354, 1.2296, 0.8291, 0.7631, 0.6302]",0,0,"[133, 3874, 8403, 15485, 39589]","[147, 378, 25790, 34321, 38515]",12.3686,5.7249,0.004597,39589,5.7249,0.0,5.7249,8403,5.566,0.0,5.566,15485,3.5971,0.0,3.5971,133,2.364,0.0,2.364,3874,1.799,0.0,1.799
654,img_000654_label1,img_000654_label1,False,38459,17.3257,2099,19.0071,"[38459, 2099, 4594, 41801, 39589]","[17.3257, 17.2566, 13.8595, 8.7328, 8.1641]","[2099, 38459, 4594, 41801, 133]","[19.0071, 18.7149, 15.1492, 10.3823, 7.7715]",4,4,[39589],[133],True,25790,1.2778,25790,1.4474,"[25790, 38515, 34321, 27607, 34491]","[1.2778, 1.0133, 0.8831, 0.8694, 0.6928]","[25790, 38515, 34321, 27607, 13438]","[1.4474, 1.2877, 1.055, 0.8295, 0.7333]",4,4,[34491],[13438],2.8426,0.7333,0.000862,13438,0.0,0.7333,0.7333,34491,0.6928,0.0798,0.613,6365,0.5502,0.0,0.5502,5269,0.0288,0.5401,0.5113,13604,0.0404,0.4844,0.444
655,img_000655_label2,img_000655_label2,True,2099,19.9849,2099,20.4739,"[2099, 38459, 4594, 41801, 33331]","[19.9849, 19.673, 15.4922, 11.9119, 8.0193]","[2099, 38459, 4594, 41801, 33331]","[20.4739, 20.4214, 15.7007, 12.3795, 8.2978]",5,5,[],[],True,38515,1.0791,38515,1.7054,"[38515, 25790, 20000, 22352, 40545]","[1.0791, 0.9706, 0.7967, 0.6466, 0.6286]","[38515, 25790, 34321, 41980, 25702]","[1.7054, 1.1359, 1.1187, 0.7868, 0.7752]",2,2,"[20000, 22352, 40545]","[25702, 34321, 41980]",4.8457,0.6263,0.002071,38515,1.0791,1.7054,0.6263,30985,0.0622,0.6595,0.5974,34874,0.0,0.5946,0.5946,42157,0.5903,0.0,0.5903,18094,0.0,0.5888,0.5888
656,img_000656_label6,img_000656_label6,True,2099,20.4385,2099,22.6451,"[2099, 38459, 4594, 41801, 33331]","[20.4385, 20.2375, 15.2693, 12.6003, 8.3582]","[2099, 38459, 4594, 41801, 33331]","[22.6451, 22.2055, 17.2476, 14.381, 9.3401]",5,5,[],[],True,38515,0.771,38515,1.091,"[38515, 25790, 29095, 13177, 4155]","[0.771, 0.6408, 0.61, 0.6086, 0.583]","[38515, 25790, 29095, 42219, 43378]","[1.091, 1.0087, 0.8235, 0.6898, 0.6134]",3,3,"[4155, 13177]","[42219, 43378]",2.9782,0.6134,0.000852,43378,0.0,0.6134,0.6134,4155,0.583,0.0,0.583,42219,0.1137,0.6898,0.5761,31903,0.0,0.5205,0.5205,32120,0.5092,0.0,0.5092
657,img_000657_label2,img_000657_label2,True,38459,19.3726,38459,19.2451,"[38459, 2099, 4594, 41801, 33331]","[19.3726, 19.2354, 14.3391, 11.166, 8.0504]","[38459, 2099, 4594, 41801, 33331]","[19.2451, 18.7332, 13.6375, 10.7326, 7.8338]",5,5,[],[],True,38515,1.0048,38515,1.7518,"[38515, 25790, 14809, 32567, 34321]","[1.0048, 0.9683, 0.6245, 0.597, 0.5289]","[38515, 25790, 34321, 15554, 40545]","[1.7518, 1.117, 0.9245, 0.8162, 0.7219]",3,3,"[14809, 32567]","[15554, 40545]",3.5835,0.747,0.001122,38515,1.0048,1.7518,0.747,4869,0.0,0.6797,0.6797,14809,0.6245,0.0,0.6245,15554,0.1951,0.8162,0.6211,34491,0.0,0.5973,0.5973
658,img_000658_label1,img_000658_label1,True,2099,17.8864,2099,18.4595,"[2099, 38459, 4594, 41801, 133]","[17.8864, 17.8364, 14.4613, 9.3225, 8.3887]","[2099, 38459, 4594, 41801, 133]","[18.4595, 18.2432, 14.779, 9.8618, 7.8641]",5,5,[],[],True,25790,1.2168,25790,1.2057,"[25790, 15358, 16770, 14809, 27607]","[1.2168, 1.1181, 0.8749, 0.6324, 0.5433]","[25790, 16770, 15358, 5269, 14809]","[1.2057, 0.9884, 0.8477, 0.7856, 0.7592]",4,4,[27607],[5269],2.529,0.4126,0.000957,45783,0.0,0.4126,0.4126,35582,0.0062,0.3285,0.3224,16521,0.0,0.306,0.306,38285,0.0,0.3036,0.3036,26947,0.0,0.2902,0.2902
659,img_000659_label8,img_000659_label8,True,2099,21.0669,2099,21.4134,"[2099, 38459, 4594, 41801, 33331]","[21.0669, 20.5684, 16.6558, 13.2096, 8.6249]","[2099, 38459, 4594, 41801, 33331]","[21.4134, 20.8791, 16.7992, 13.3903, 8.6966]",5,5,[],[],False,33218,3.2008,9889,1.8355,"[33218, 25790, 38515, 36131, 2551]","[3.2008, 0.8688, 0.8414, 0.8087, 0.6279]","[9889, 38515, 25790, 34321, 10941]","[1.8355, 1.2042, 1.1717, 0.9528, 0.6069]",2,2,"[2551, 33218, 36131]","[9889, 10941, 34321]",4.7595,3.2008,0.001102,33218,3.2008,0.0,3.2008,9889,0.0,1.8355,1.8355,10941,0.0,0.6069,0.6069,34321,0.3942,0.9528,0.5585,46187,0.0339,0.5903,0.5564
660,img_000660_label8,img_000660_label8,True,38459,17.9368,38459,20.3339,"[38459, 2099, 4594, 41801, 33331]","[17.9368, 17.5729, 12.7445, 9.5354, 7.5666]","[38459, 2099, 4594, 41801, 33331]","[20.3339, 20.1376, 15.1765, 11.971, 8.658]",5,5,[],[],True,38515,0.9067,38515,1.4454,"[38515, 42628, 31871, 25790, 34321]","[0.9067, 0.6954, 0.6876, 0.6441, 0.3739]","[38515, 25790, 34321, 5076, 29767]","[1.4454, 0.8802, 0.5642, 0.5575, 0.5069]",3,3,"[31871, 42628]","[5076, 29767]",2.3898,0.6954,0.000579,42628,0.6954,0.0,0.6954,31871,0.6876,0.0,0.6876,38515,0.9067,1.4454,0.5387,5076,0.0247,0.5575,0.5328,21836,0.1257,0.5021,0.3764
661,img_000661_label0,img_000661_label0,True,38459,18.9664,38459,19.7973,"[38459, 2099, 4594, 41801, 33331]","[18.9664, 18.2078, 12.985, 9.241, 8.3344]","[38459, 2099, 4594, 41801, 33331]","[19.7973, 19.4047, 14.2396, 11.0398, 8.8134]",5,5,[],[],True,38515,1.1936,38515,1.4112,"[38515, 25790, 34321, 1527, 19999]","[1.1936, 0.8945, 0.7392, 0.6248, 0.5685]","[38515, 25790, 34321, 36131, 19358]","[1.4112, 0.7857, 0.7835, 0.7522, 0.6599]",3,3,"[1527, 19999]","[19358, 36131]",2.9612,0.6599,0.000912,19358,0.0,0.6599,0.6599,1527,0.6248,0.0,0.6248,36131,0.1897,0.7522,0.5625,23953,0.0,0.5366,0.5366,11366,0.4795,0.0,0.4795
662,img_000662_label0,img_000662_label0,True,2099,20.2953,2099,20.8064,"[2099, 38459, 4594, 41801, 33331]","[20.2953, 20.2107, 15.7746, 11.7379, 8.5048]","[2099, 38459, 4594, 41801, 33331]","[20.8064, 20.7313, 16.2178, 12.3739, 8.8391]",5,5,[],[],True,38459,12.6456,38459,12.834,"[38459, 2099, 4594, 133, 3874]","[12.6456, 11.0156, 7.8263, 7.475, 5.9947]","[38459, 2099, 4594, 133, 3874]","[12.834, 11.0437, 7.7567, 6.7226, 5.2417]",5,5,[],[],2.8819,0.7529,0.001145,3874,5.9947,5.2417,0.7529,133,7.475,6.7226,0.7523,15485,5.9054,5.1547,0.7508,39589,4.0217,3.5123,0.5094,43453,0.5368,0.2136,0.3232
663,img_000663_label5,img_000663_label5,True,38459,19.4645,38459,19.2958,"[38459, 2099, 4594, 41801, 33331]","[19.4645, 19.1132, 14.3293, 10.8617, 8.1188]","[38459, 2099, 4594, 41801, 33331]","[19.2958, 18.7072, 13.7004, 10.2198, 7.9435]",5,5,[],[],True,38515,1.0936,38515,1.4967,"[38515, 38917, 46, 34321, 48722]","[1.0936, 0.63, 0.6235, 0.5868, 0.5827]","[38515, 34321, 19999, 45008, 25790]","[1.4967, 0.808, 0.5636, 0.563, 0.5576]",2,2,"[46, 38917, 48722]","[19999, 25790, 45008]",3.0395,0.63,0.000978,38917,0.63,0.0,0.63,46,0.6235,0.0,0.6235,48722,0.5827,0.0,0.5827,6632,0.0,0.5128,0.5128,33495,0.0,0.503,0.503
664,img_000664_label1,img_000664_label1,False,38459,17.8236,2099,18.513,"[38459, 2099, 4594, 41801, 133]","[17.8236, 17.7856, 14.2539, 9.2069, 8.2632]","[2099, 38459, 4594, 41801, 133]","[18.513, 18.2924, 14.6803, 9.9764, 7.8429]",5,5,[],[],False,8403,3.9902,25790,1.433,"[8403, 39589, 16094, 25790, 14809]","[3.9902, 3.2266, 2.5, 1.1011, 0.9021]","[25790, 15358, 16770, 27607, 14809]","[1.433, 1.3645, 0.9306, 0.6704, 0.6206]",2,2,"[8403, 16094, 39589]","[15358, 16770, 27607]",8.1138,3.9902,0.002831,8403,3.9902,0.0,3.9902,39589,3.2266,0.0,3.2266,16094,2.5,0.0,2.5,15358,0.3629,1.3645,1.0016,15485,0.83,0.0,0.83
